,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
10812,WN,4547,BUR,3644,LAS,3877,,0,73W,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(34.200698852539055, -118.35900115966795)","(36.08010101, -115.15200039999999)",358.9773457,,"2,266,715"
10813,WN,4547,BUR,3644,OAK,3453,,0,73W 73H,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,Metropolitan Oakland International Airport,Oakland,37.721298,-122.221001,9,"(34.200698852539055, -118.35900115966795)","(37.721298, -122.221001)",523.3127544,,
10814,WN,4547,BUR,3644,PHX,3462,,0,73W,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(34.200698852539055, -118.35900115966795)","(33.43429946899414, -112.01200103759766)",593.6319634,,"4,948,203"
10815,WN,4547,BUR,3644,SJC,3748,,0,73W,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,Norman Y. Mineta San Jose International Airport,San Jose,37.362598,-121.929001,62,"(34.200698852539055, -118.35900115966795)","(37.362598, -121.929001)",476.63566480000003,,"1,990,660"
10816,WN,4547,BUR,3644,SMF,3817,,0,73W,Bob Hope Airport,Burbank,34.20069885,-118.35900120000001,778,Sacramento International Airport,Sacramento,38.69540024,-121.5910034,27,"(34.200698852539055, -118.35900115966795)","(38.69540023803711, -121.59100341796876)",576.716537,,"2,363,730"
10817,WN,4547,BWI,3849,ABQ,4019,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Albuquerque International Sunport,Albuquerque,35.040199,-106.609001,5355,"(39.1754, -76.668297)","(35.040199, -106.609001)",2687.987134,"2,800,053","918,018"
10818,WN,4547,BWI,3849,ALB,3864,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Albany International Airport,Albany,42.74829865,-73.80169678,285,"(39.1754, -76.668297)","(42.74829864501953, -73.80169677734375)",464.33266849999995,"2,800,053","880,381"
10819,WN,4547,BWI,3849,ALB,3864,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Albany International Airport,Albany,42.74829865,-73.80169678,285,"(39.1754, -76.668297)","(42.74829864501953, -73.80169677734375)",464.33266849999995,"2,800,053","146,726"
10820,WN,4547,BWI,3849,ALB,3864,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Albany International Airport,Albany,42.74829865,-73.80169678,285,"(39.1754, -76.668297)","(42.74829864501953, -73.80169677734375)",464.33266849999995,"2,800,053","129,749"
10821,WN,4547,BWI,3849,ATL,3682,,0,73W 733 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Hartsfield Jackson Atlanta International Airport,Atlanta,33.6367,-84.428101,1026,"(39.1754, -76.668297)","(33.6367, -84.428101)",927.8876018,"2,800,053","6,020,364"
10822,WN,4547,BWI,3849,AUS,3673,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Austin Bergstrom International Airport,Austin,30.19449997,-97.66989899,542,"(39.1754, -76.668297)","(30.194499969482425, -97.6698989868164)",2159.700294,"2,800,053","2,227,083"
10823,WN,4547,BWI,3849,BDL,3825,,0,73W 738 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Bradley International Airport,Windsor Locks,41.93889999,-72.68319702,173,"(39.1754, -76.668297)","(41.9388999939, -72.68319702149999)",456.07238729999995,"2,800,053",
10824,WN,4547,BWI,3849,BHM,3811,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Birmingham-Shuttlesworth International Airport,Birmingham,33.56290054,-86.75350189,650,"(39.1754, -76.668297)","(33.56290054, -86.75350189)",1097.5180779999998,"2,800,053","1,090,435"
10825,WN,4547,BWI,3849,BNA,3690,,0,733 73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Nashville International Airport,Nashville,36.12450027,-86.67819977,599,"(39.1754, -76.668297)","(36.1245002746582, -86.6781997680664)",945.3711191,"2,800,053","1,934,317"
10826,WN,4547,BWI,3849,BOS,3448,,0,73W 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,General Edward Lawrence Logan International Airport,Boston,42.36429977,-71.00520325,20,"(39.1754, -76.668297)","(42.36429977, -71.00520325)",594.7540908,"2,800,053","4,873,019"
10827,WN,4547,BWI,3849,BUF,3820,,0,73C 73W 738,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,"(39.1754, -76.668297)","(42.94049835, -78.73220062)",452.6576484,"2,800,053","1,127,983"
10828,WN,4547,BWI,3849,CHS,3806,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(39.1754, -76.668297)","(32.89860153, -80.04049683)",759.7282897999999,"2,800,053","802,122"
10829,WN,4547,BWI,3849,CHS,3806,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(39.1754, -76.668297)","(32.89860153, -80.04049683)",759.7282897999999,"2,800,053","257,074"
10830,WN,4547,BWI,3849,CLE,3486,,0,73C 733 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(39.1754, -76.668297)","(41.411701202399996, -81.8498001099)",505.5981861000001,"2,800,053","2,048,449"
10831,WN,4547,BWI,3849,CLE,3486,,0,73C 733 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(39.1754, -76.668297)","(41.411701202399996, -81.8498001099)",505.5981861000001,"2,800,053","124,942"
10832,WN,4547,BWI,3849,CLT,3876,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Charlotte Douglas International Airport,Charlotte,35.21400070000001,-80.94309998,748,"(39.1754, -76.668297)","(35.2140007019043, -80.94309997558594)",580.6465772000001,"2,800,053","2,636,883"
10833,WN,4547,BWI,3849,CMH,3759,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.1754, -76.668297)","(39.998001, -82.891899)",542.2731292999999,"2,800,053","2,122,271"
10834,WN,4547,BWI,3849,CMH,3759,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.1754, -76.668297)","(39.998001, -82.891899)",542.2731292999999,"2,800,053","321,048"
10835,WN,4547,BWI,3849,CMH,3759,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.1754, -76.668297)","(39.998001, -82.891899)",542.2731292999999,"2,800,053","83,779"
10836,WN,4547,BWI,3849,DAY,3627,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,James M Cox Dayton International Airport,Dayton,39.90240097,-84.2193985,1009,"(39.1754, -76.668297)","(39.90240097045898, -84.21939849853516)",653.9305797999999,"2,800,053","807,611"
10837,WN,4547,BWI,3849,DEN,3751,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(39.1754, -76.668297)","(39.861698150635, -104.672996521)",2399.471523,"2,800,053","2,967,239"
10838,WN,4547,BWI,3849,DTW,3645,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(39.1754, -76.668297)","(42.212398529052734, -83.35340118408203)",657.7399968999999,"2,800,053","4,319,629"
10839,WN,4547,BWI,3849,ECP,7669,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Northwest Florida Beaches International Airport,Panama City,30.357105999999998,-85.79541400000001,69,"(39.1754, -76.668297)","(30.357105999999998, -85.79541400000001)",1285.039069,"2,800,053","174,705"
10840,WN,4547,BWI,3849,FLL,3533,,0,73W 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(39.1754, -76.668297)","(26.072599, -80.152702)",1489.085233,"2,800,053",
10841,WN,4547,BWI,3849,FNT,4089,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Bishop International Airport,Flint,42.965400700000004,-83.74359894,782,"(39.1754, -76.668297)","(42.96540069580078, -83.74359893798828)",728.1108123,"2,800,053","405,813"
10842,WN,4547,BWI,3849,GRR,3685,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Gerald R. Ford International Airport,Grand Rapids,42.88079834,-85.52279663,794,"(39.1754, -76.668297)","(42.88079834, -85.52279663)",850.1412306,"2,800,053","1,077,370"
10843,WN,4547,BWI,3849,GSP,4034,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(39.1754, -76.668297)","(34.895698547399995, -82.2189025879)",684.8954158,"2,800,053","920,477"
10844,WN,4547,BWI,3849,GSP,4034,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(39.1754, -76.668297)","(34.895698547399995, -82.2189025879)",684.8954158,"2,800,053","180,742"
10845,WN,4547,BWI,3849,HOU,3566,,0,733 73H 73W 73C 738,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,William P Hobby Airport,Houston,29.64539909,-95.27890015,46,"(39.1754, -76.668297)","(29.64539909, -95.27890015)",2005.1521649999997,"2,800,053","7,066,141"
10846,WN,4547,BWI,3849,IND,3585,,0,73W 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Indianapolis International Airport,Indianapolis,39.7173,-86.294403,797,"(39.1754, -76.668297)","(39.7173, -86.294403)",830.3894723,"2,800,053","2,074,537"
10847,WN,4547,BWI,3849,ISP,3857,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Long Island Mac Arthur Airport,Islip,40.79520035,-73.10019684,99,"(39.1754, -76.668297)","(40.79520035, -73.10019684)",353.8273089,"2,800,053",
10848,WN,4547,BWI,3849,JAX,3712,,0,733 73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(39.1754, -76.668297)","(30.49410057067871, -81.68789672851562)",1066.453224,"2,800,053","1,559,514"
10849,WN,4547,BWI,3849,JAX,3712,,0,733 73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(39.1754, -76.668297)","(30.49410057067871, -81.68789672851562)",1066.453224,"2,800,053","197,938"
10850,WN,4547,BWI,3849,LAS,3877,,0,73H 73W 738,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,McCarran International Airport,Las Vegas,36.08010101,-115.15200039999999,2181,"(39.1754, -76.668297)","(36.08010101, -115.15200039999999)",3388.987034,"2,800,053","2,266,715"
10851,WN,4547,BWI,3849,LAX,3484,,0,738 73H,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Los Angeles International Airport,Los Angeles,33.94250107,-118.40799709999999,125,"(39.1754, -76.668297)","(33.94250107, -118.40799709999999)",3748.157165,"2,800,053","13,214,799"
10852,WN,4547,BWI,3849,LIT,3660,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Bill & Hillary Clinton National Airport/Adams Field,Little Rock,34.72940063,-92.22429657,262,"(39.1754, -76.668297)","(34.729400634799994, -92.22429656979999)",1468.418708,"2,800,053","742,384"
10853,WN,4547,BWI,3849,MCI,3458,,0,73W 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Kansas City International Airport,Kansas City,39.2976,-94.713898,1026,"(39.1754, -76.668297)","(39.2976, -94.713898)",1555.475927,"2,800,053","2,157,990"
10854,WN,4547,BWI,3849,MCO,3878,,0,733 73W 73C 738 73H,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Orlando International Airport,Orlando,28.42939949,-81.30899811,96,"(39.1754, -76.668297)","(28.429399490356445, -81.30899810791016)",1266.528403,"2,800,053","2,608,147"
10855,WN,4547,BWI,3849,MDW,3747,,0,73W 73H,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Chicago Midway International Airport,Chicago,41.785999,-87.752403,620,"(39.1754, -76.668297)","(41.785999, -87.752403)",982.6969652,"2,800,053","9,458,539"
10856,WN,4547,BWI,3849,MEM,3473,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Memphis International Airport,Memphis,35.04240036,-89.97669983,341,"(39.1754, -76.668297)","(35.04240036010742, -89.97669982910156)",1267.169656,"2,800,053","1,346,045"
10857,WN,4547,BWI,3849,MHT,4011,,0,73W 733 73C 73H,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Manchester-Boston Regional Airport,Manchester NH,42.932598,-71.435699,266,"(39.1754, -76.668297)","(42.932598, -71.435699)",606.0664281,"2,800,053",
10858,WN,4547,BWI,3849,MKE,3717,,0,733 73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,General Mitchell International Airport,Milwaukee,42.94720078,-87.89659882,723,"(39.1754, -76.668297)","(42.94720077514648, -87.89659881591797)",1031.487184,"2,800,053","1,575,179"
10859,WN,4547,BWI,3849,MSY,3861,,0,73H 733 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Louis Armstrong New Orleans International Airport,New Orleans,29.99340057,-90.25800323,4,"(39.1754, -76.668297)","(29.99340057373047, -90.25800323486328)",1606.749206,"2,800,053","1,270,530"
10860,WN,4547,BWI,3849,OKC,3863,,0,733 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Will Rogers World Airport,Oklahoma City,35.39310074,-97.60070038,1295,"(39.1754, -76.668297)","(35.39310073852539, -97.60070037841795)",1898.5121179999999,"2,800,053","1,408,950"
10861,WN,4547,BWI,3849,ORF,3611,,0,73C 73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Norfolk International Airport,Norfolk,36.89459991,-76.20120239,26,"(39.1754, -76.668297)","(36.89459991455078, -76.20120239257812)",256.4606961,"2,800,053",
10862,WN,4547,BWI,3849,PBI,3722,,0,73W 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Palm Beach International Airport,West Palm Beach,26.68320084,-80.09559631,19,"(39.1754, -76.668297)","(26.68320083618164, -80.09559631347656)",1421.7190130000001,"2,800,053",
10863,WN,4547,BWI,3849,PHX,3462,,0,73W 738,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Phoenix Sky Harbor International Airport,Phoenix,33.43429947,-112.012001,1135,"(39.1754, -76.668297)","(33.43429946899414, -112.01200103759766)",3216.551223,"2,800,053","4,948,203"
10864,WN,4547,BWI,3849,PIT,3570,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Pittsburgh International Airport,Pittsburgh,40.49150085,-80.23290253,1203,"(39.1754, -76.668297)","(40.49150085, -80.23290253)",338.28261430000003,"2,800,053","2,317,600"
10865,WN,4547,BWI,3849,PVD,3641,,0,73W 73C 738 73H,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Theodore Francis Green State Airport,Providence,41.732601,-71.42040300000001,55,"(39.1754, -76.668297)","(41.732601, -71.42040300000001)",527.8580366,"2,800,053","1,624,578"
10866,WN,4547,BWI,3849,PWM,3862,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Portland International Jetport Airport,Portland,43.64619827,-70.30930328,76,"(39.1754, -76.668297)","(43.64619827, -70.30930328)",727.0657338999999,"2,800,053","2,492,412"
10867,WN,4547,BWI,3849,PWM,3862,,0,73W 73C,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Portland International Jetport Airport,Portland,43.64619827,-70.30930328,76,"(39.1754, -76.668297)","(43.64619827, -70.30930328)",727.0657338999999,"2,800,053","538,500"
10868,WN,4547,BWI,3849,RDU,3626,,0,73W 73C 733,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Raleigh Durham International Airport,Raleigh-durham,35.87760162,-78.78749847,435,"(39.1754, -76.668297)","(35.877601623535156, -78.7874984741211)",411.1315586,"2,800,053",
10869,WN,4547,BWI,3849,ROC,3622,,0,73W,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,Greater Rochester International Airport,Rochester,43.1189003,-77.67240143,559,"(39.1754, -76.668297)","(43.118900299072266, -77.67240142822266)",445.98020549999995,"2,800,053","1,069,644"
